,Unnamed: 0,Unnamed: 0_x,PLAYER,TEAM,GP_x,MPG_x,OFF_x,ORPG_x,DEF_x,DRPG_x,REB_x,RPG_x,RP40_x,GP_y,MPG_y,OFF_y,ORPG_y,DEF_y,DRPG_y,REB_y,RPG_y,RP40_y,GP_x.1,PPG_x,FGM_x,FGA_x,FGM_x.1,FGA_x.1,FG%_x,2PM_x,2PA_x,2P%_x,PPS_x,FG%_x.1,GP_y.1,PPG_y,FGM_y,FGA_y,FGM_y.1,FGA_y.1,FG%_y,2PM_y,2PA_y,2P%_y,PPS_y,FG%_y.1,GP_x.2,PPG_x.1,FTM_x,FTA_x,FTM_x.1,FTA_x.1,FT%_x,GP_y.2,PPG_y.1,FTM_y,FTA_y,FTM_y.1,FTA_y.1,FT%_y,GP_x.3,PPG_x.2,3PM_x,3PA_x,3PM_x.1,3PA_x.1,3P%_x,2PM_x.1,2PA_x.1,2P%_x.1,PPS_x.1,FG%_x.2,GP_y.3,PPG_y.2,3PM_y,3PA_y,3PM_y.1,3PA_y.1,3P%_y,2PM_y.1,2PA_y.1,2P%_y.1,PPS_y.1,FG%_y.2,GP_x.4,MPG_x.1,AST_x,APG_x,TO_x,TOPG_x,AP40M_x,AST/TO_x,GP_y.4,MPG_y.1,AST_y,APG_y,TO_y,TOPG_y,AP40M_y,AST/TO_y,GP_x.5,MPG_x.2,STL_x,STPG_x,STP40M_x,TO_x.1,TOPG_x.1,PF_x,ST/TO_x,ST/PF_x,GP_y.5,MPG_y.2,STL_y,STPG_y,STP40M_y,TO_y.1,TOPG_y.1,PF_y,ST/TO_y,ST/PF_y,GP_x.6,MPG_x.3,BLK_x,PF_x.1,BLKPG_x,BLKP40M_x,BLK/PF_x,GP_y.6,MPG_y.3,BLK_y,PF_y.1,BLKPG_y,BLKP40M_y,BLK/PF_y,GP_x.7,MPG_x.4,PTS_x,FGM-FGA_x,FG%_x.3,3PM-3PA_x,3P%_x.1,FTM-FTA_x,FT%_x.1,GP_y.7,MPG_y.4,PTS_y,FGM-FGA_y,FG%_y.3,3PM-3PA_y,3P%_y.1,FTM-FTA_y,FT%_y.1,GP_x.8,MPG_x.5,PTS_x.1,FGM-FGA_x.1,FG%_x.4,3PM-3PA_x.1,3P%_x.2,FTM-FTA_x.1,FT%_x.2,GP_y.8,MPG_y.5,PTS_y.1,FGM-FGA_y.1,FG%_y.4,3PM-3PA_y.1,3P%_y.2,FTM-FTA_y.1,FT%_y.2,Unnamed: 0_y,Team,Salary,Position,Season,Percentile
483,483,483,Victor Oladipo,IND,,,,,,,,,,,,,,,,,,,3.0,10.0,4.3,6.7,13.0,20.0,0.65,13.0,18.0,0.722,1.5,0.65,33.0,13.6,5.1,8.5,167.0,279.0,0.599,140.0,218.0,0.642,1.61,0.647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,28.1,74.0,2.24,3.19,77.0,2.33,83.0,0.96,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,31.3,43.0,0.6,0.6,0.42857142857142855,0.429,0.7142857142857143,0.7140000000000001,,,,,,,,,,3690,Indiana Pacers,4763760.0, SG,2012-2013,0.72693032
484,484,484,Will Conroy,WASH,,,,,,,,,,,,,,,,,,,1.0,17.0,7.0,10.0,7.0,10.0,0.7,7.0,8.0,0.875,1.7,0.7,,,,,,,,,,,,,3.0,10.7,3.7,4.0,11.0,12.0,0.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,32.0,21.0,7.0,8.0,2.7,8.8,2.63,30.0,26.8,139.0,4.6,78.0,2.6,6.9,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,30.0,17.0,0.7,0.7,0.0,0.0,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,1357,Memphis Grizzlies,55839.0, PG,2006-2007,0.004830918
485,485,485,Willie Cauley-Stein,UK,,,,,,,,,,,,,,,,,,,1.0,9.0,4.0,6.0,4.0,6.0,0.667,4.0,6.0,0.667,1.5,0.667,28.0,8.3,3.6,5.8,101.0,163.0,0.62,101.0,163.0,0.62,1.43,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,28.8,11.0,11.0,2.2,3.06,1.0,28.0,23.1,59.0,68.0,2.11,3.65,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5082,Sacramento Kings,3398280.0, C,2015-2016,0.5704387989999999
486,486,486,Willie Green,DET,,,,,,,,,,,,,,,,,,,1.0,18.0,6.0,9.0,6.0,9.0,0.667,6.0,9.0,0.667,2.0,0.667,,,,,,,,,,,,,1.0,18.0,6.0,6.0,6.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,32.0,18.0,0.6666666666666666,0.667,0,0.0,1.0,1.0,30.0,34.0,22.6,0.4879518072289156,0.49,0.36363636363636365,0.374,0.8095238095238095,0.805,,,,,,,,,,30.0,34.0,678.0,0.4899598393574297,0.49,0.37373737373737376,0.374,0.8052631578947368,0.805,1144,Philadelphia 76ers,2800000.0, SG,2006-2007,0.519323671
487,487,487,Xavier Henry,KU,,,,,,,,,,,,,,,,,,,2.0,9.5,4.0,6.5,8.0,13.0,0.615,5.0,7.0,0.7140000000000001,1.46,0.731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2861,Memphis Grizzlies,2020200.0, SG,2010-2011,0.42505592799999997
488,488,488,Zach Collins,GONZ,,,,,,,,,,,,,,,,,,,6.0,9.0,3.3,5.2,20.0,31.0,0.645,18.0,28.0,0.643,1.74,0.677,33.0,10.2,3.5,5.3,115.0,176.0,0.653,107.0,158.0,0.677,1.91,0.6759999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,18.0,18.0,20.0,3.0,6.67,0.9,33.0,17.1,51.0,85.0,1.55,3.62,0.6,,,,,,,,,,,,,,,,,,,6.0,18.0,54.0,0.6451612903225806,0.645,0.6666666666666666,0.667,0.6666666666666666,0.667,,,,,,,,,,6040,Portland Trail Blazers,3057240.0, PF,2017-2018,0.46220302399999996
489,489,489,Alan Anderson,MSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,13.6,4.8,8.5,134.0,237.0,0.565,114.0,180.0,0.633,1.61,0.608,1.0,5.0,3.0,3.0,3.0,3.0,1.0,28.0,9.7,4.0,4.8,112.0,134.0,0.836,1.0,10.0,1.0,2.0,1.0,2.0,0.5,1.0,3.0,0.333,2.0,0.5,,,,,,,,,,,,,4.0,31.5,17.0,4.3,11.0,2.8,5.4,1.55,,,,,,,,,1.0,27.0,3.0,3.0,4.44,3.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,31.5,40.0,0.46153846153846156,0.462,0,0.0,0.8888888888888888,0.889,,,,,,,,,,929,Charlotte Bobcats,398762.0, SG,2005-2006,0.04
490,490,490,Alex Poythress,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,10.3,3.9,6.4,114.0,187.0,0.61,107.0,164.0,0.652,1.6,0.628,2.0,9.0,4.0,4.0,8.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5783,Philadelphia 76ers,35166.0, SF,2016-2017,0.017316017
491,491,491,Andrew Nicholson,SBU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,12.5,5.1,8.5,154.0,256.0,0.602,154.0,256.0,0.602,1.47,0.602,,,,,,,,,,,,,,,1.0,20.0,4.0,5.0,4.0,5.0,0.8,4.0,12.0,0.333,1.18,0.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,30.0,2.0,3.0,2.0,2.67,0.67,30.0,25.1,81.0,99.0,2.7,4.3,0.82,1.0,30.0,20.0,0.47058823529411764,0.471,0.8,0.8,0.0,0.0,31.0,30.1,18.4,0.5714285714285714,0.5760000000000001,0.39999999999999997,0.396,0.7735849056603773,0.78,,,,,,,,,,31.0,30.1,571.0,0.5760869565217391,0.5760000000000001,0.3958333333333333,0.396,0.7804878048780488,0.78,3856,Orlando Magic,1482000.0, PF,2012-2013,0.41431261799999997
492,492,492,Cedric Simmons,NCST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,11.8,3.9,6.6,118.0,197.0,0.599,116.0,195.0,0.595,1.8,0.604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,8.0,4.0,4.0,1.33,6.67,1.0,30.0,27.2,77.0,93.0,2.57,3.77,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229,NO/Oklahoma City Hornets,1515480.0, SF,2006-2007,0.31400966199999997
493,493,493,DeAndre Jordan,TA&M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,8.2,3.3,5.4,110.0,177.0,0.621,110.0,177.0,0.621,1.54,0.621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2160,LA Clippers,550000.0, C,2008-2009,0.058968059
494,494,494,DeMarre Carroll,MIZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,16.8,6.6,11.7,224.0,397.0,0.564,210.0,360.0,0.583,1.44,0.5820000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,29.5,57.0,0.5,0.5,0.2857142857142857,0.28600000000000003,0.6875,0.688,34.0,27.8,572.0,0.5642317380352645,0.564,0.3783783783783784,0.378,0.6285714285714286,0.629,2513,Memphis Grizzlies,1009680.0, SF,2009-2010,0.21666666699999998
495,495,495,Hamady Ndiaye,RUTG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,9.4,3.6,6.2,114.0,197.0,0.579,114.0,197.0,0.579,1.53,0.579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,13.3,49.0,57.0,1.69,5.06,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3456,Washington Wizards,762195.0, C,2011-2012,0.18016194300000002
496,496,496,Jason Smith,CSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,10.5,4.0,7.2,103.0,186.0,0.5539999999999999,100.0,174.0,0.575,1.47,0.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,28.7,66.0,102.0,2.13,2.97,0.65,,,,,,,,,,30.0,30.2,16.8,0.5742574257425742,0.579,0.0,0.0,0.7611940298507462,0.77,,,,,,,,,,31.0,28.7,503.0,0.5174418604651163,0.517,0.45454545454545453,0.455,0.7634408602150538,0.763,1248,Washington Wizards,1233840.0, PF,2006-2007,0.268115942
497,497,497,Josh Jackson,COFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,9.0,4.0,6.9,111.0,193.0,0.575,111.0,193.0,0.575,1.31,0.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5981,Phoenix Suns,5090040.0, SF,2017-2018,0.589632829
498,498,498,Justin Patton,CREI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,13.1,5.8,8.4,197.0,284.0,0.6940000000000001,189.0,270.0,0.7,1.57,0.708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6075,Minnesota Timberwolves,2247480.0, C,2017-2018,0.386609071
499,499,499,Patricio Garino,GW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,12.2,4.4,7.8,110.0,195.0,0.564,98.0,161.0,0.609,1.56,0.595,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,13.9,1.5,3.0,50.0,113.0,0.442,121.0,229.0,0.528,1.35,0.573,,,,,,,,,,,,,,,,,2.0,30.0,4.0,2.0,2.67,3.0,1.5,7.0,1.33,0.57,30.0,26.9,68.0,2.27,3.37,77.0,2.57,91.0,0.88,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,32.2,77.0,0.5714285714285714,0.5710000000000001,0.36363636363636365,0.364,0.625,0.625,,,,,,,,,,5786,Orlando Magic,31969.0, SG,2016-2017,0.010822511000000002
500,500,500,Perry Jones,BAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,13.9,5.4,9.8,162.0,295.0,0.5489999999999999,160.0,285.0,0.561,1.41,0.5529999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3899,Oklahoma City Thunder,1082520.0, SF,2012-2013,0.333333333
501,501,501,Sterling Brown,SMU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,10.1,3.6,6.0,109.0,181.0,0.602,79.0,125.0,0.632,1.67,0.685,,,,,,,,,,,,,,,1.0,17.0,3.0,4.0,3.0,4.0,0.75,4.0,8.0,0.5,1.42,0.708,34.0,13.3,1.7,4.0,58.0,132.0,0.439,96.0,207.0,0.464,1.34,0.54,,,,,,,,,,,,,,,,,1.0,40.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6141,Milwaukee Bucks,1378242.0, SG,2017-2018,0.244060475
502,502,502,Steve Smith,IONA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,12.8,5.3,8.8,147.0,245.0,0.6,147.0,245.0,0.6,1.46,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,San Antonio Spurs,9900000.0, SG,2002-2003,0.9049429659999999
503,503,503,Aaron Brooks,ORE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,18.8,3.3,3.3,13.0,13.0,1.0,27.0,14.7,3.5,4.1,94.0,110.0,0.855,,,,,,,,,,,,,,,,,,,,,,,,,4.0,37.3,14.0,3.5,9.0,2.3,3.8,1.56,27.0,33.1,125.0,4.6,87.0,3.2,5.6,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,37.3,18.8,0.47552447552447547,0.474,0.37735849056603776,0.381,1.0,1.0,31.0,36.8,17.6,0.4580152671755725,0.458,0.40350877192982454,0.407,0.825,0.8290000000000001,4.0,37.3,75.0,0.47368421052631576,0.474,0.38095238095238093,0.381,1.0,1.0,31.0,36.8,546.0,0.458128078817734,0.458,0.4067796610169492,0.407,0.8292682926829268,0.8290000000000001,1689,Houston Rockets,972720.0, G,2007-2008,0.21052631600000002
504,504,504,Alec Burks,COLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,24.3,7.8,9.3,31.0,37.0,0.838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,32.5,9.0,2.25,2.77,5.0,1.25,6.0,1.8,1.5,,,,,,,,,,,,,,,,,,,,,,,,,4.0,32.5,24.3,0.5864661654135338,0.585,0.35714285714285715,0.364,0.8387096774193548,0.838,34.0,31.3,20.1,0.45774647887323944,0.456,0.27999999999999997,0.282,0.8205128205128206,0.823,4.0,32.5,97.0,0.5849056603773585,0.585,0.36363636363636365,0.364,0.8378378378378378,0.838,34.0,31.3,682.0,0.45643153526970953,0.456,0.2823529411764706,0.282,0.8226415094339623,0.823,3313,Utah Jazz,2111160.0, SG,2011-2012,0.46963562799999997
505,505,505,Andrew Goudelock,COFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,18.0,3.0,3.0,6.0,6.0,1.0,,,,,,,,2.0,20.5,3.5,6.0,7.0,12.0,0.583,8.0,14.0,0.5710000000000001,1.58,0.7120000000000001,34.0,16.5,2.6,6.0,88.0,204.0,0.431,118.0,251.0,0.47,1.23,0.5489999999999999,2.0,33.0,9.0,4.5,5.0,2.5,5.5,1.8,34.0,34.9,152.0,4.5,104.0,3.1,5.1,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,33.0,18.0,0.4,0.4,0.42857142857142855,0.429,1.0,1.0,32.0,35.8,19.4,0.451219512195122,0.454,0.3835616438356164,0.391,0.8095238095238094,0.809,2.0,36.5,41.0,0.5769230769230769,0.5770000000000001,0.5833333333333334,0.583,0.6666666666666666,0.667,34.0,30.8,561.0,0.45274725274725275,0.453,0.43137254901960786,0.431,0.8840579710144928,0.884,5314,Houston Rockets,200600.0, PG,2015-2016,0.034642032
506,506,506,Andrew Harrison,UK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,10.4,4.6,5.4,23.0,27.0,0.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,35.0,30.0,5.0,24.0,4.0,5.7,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,26.6,52.0,0.3939393939393939,0.394,0.3333333333333333,0.333,0.8518518518518519,0.852,,,,,,,,,,5702,Memphis Grizzlies,945000.0, G,2016-2017,0.192640693
507,507,507,Andrew Wiggins,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,11.5,3.5,3.5,7.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,35.5,4.0,6.0,2.0,2.25,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,32.6,574.0,0.4491315136476427,0.449,0.34959349593495936,0.35,0.7681818181818182,0.768,4556,Minnesota Timberwolves,5510640.0, SF,2014-2015,0.781609195
508,508,508,Andy Rautins,SYR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,16.7,2.7,3.0,8.0,9.0,0.889,,,,,,,,3.0,16.7,4.0,8.0,12.0,24.0,0.5,3.0,7.0,0.429,1.61,0.677,,,,,,,,,,,,,3.0,34.0,12.0,4.0,10.0,3.3,4.7,1.2,32.0,32.3,159.0,5.0,88.0,2.8,6.1,1.81,,,,,,,,,,,32.0,32.3,65.0,2.03,2.51,88.0,2.75,68.0,0.74,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,34.0,50.0,0.4838709677419355,0.484,0.5,0.5,0.8888888888888888,0.889,,,,,,,,,,2999,New York Knicks,600000.0, SG,2010-2011,0.116331096
509,509,509,Anthony Brown,STAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,15.2,4.2,4.6,21.0,23.0,0.913,,,,,,,,3.0,8.0,1.3,2.0,4.0,6.0,0.667,2.0,12.0,0.16699999999999998,1.33,0.444,32.0,14.7,2.2,5.0,70.0,157.0,0.446,83.0,199.0,0.417,1.32,0.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,27.2,58.0,0.4666666666666667,0.467,0.5,0.5,0.6153846153846154,0.615,,,,,,,,,,5281,Los Angeles Lakers,700000.0, F,2015-2016,0.11085450300000001
510,510,510,Anthony Roberson,FLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,22.0,6.0,6.0,6.0,6.0,1.0,29.0,17.8,2.5,3.0,73.0,86.0,0.8490000000000001,,,,,,,,,,,,,29.0,17.8,3.3,8.0,97.0,227.0,0.4270000000000001,76.0,150.0,0.507,1.37,0.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,34.0,22.0,0.5384615384615384,0.5379999999999999,0.3333333333333333,0.333,1.0,1.0,30.0,29.7,18.2,0.47368421052631576,0.473,0.4025974025974026,0.404,0.8928571428571429,0.892,,,,,,,,,,30.0,29.7,545.0,0.4725,0.473,0.4043478260869565,0.404,0.891566265060241,0.892,927,Memphis Grizzlies,398762.0, SG,2005-2006,0.045
511,511,511,Arnett Moultrie,MSST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,34.0,8.0,9.0,8.0,9.0,0.889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,49.0,34.0,0.5217391304347826,0.522,0.4,0.4,0.8888888888888888,0.889,,,,,,,,,,,,,,,,,,,,,,,,,,,,3908,Philadelphia 76ers,1042320.0, PF,2012-2013,0.31638418100000004
512,512,512,Arron Afflalo,UCLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7.0,5.0,6.0,5.0,6.0,0.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,33.0,18.0,0.42424242424242425,0.424,0.3448275862068966,0.345,0.923076923076923,0.923,31.0,32.9,16.7,0.4682539682539683,0.467,0.38461538461538464,0.379,0.78125,0.77,5.0,33.0,90.0,0.42424242424242425,0.424,0.3448275862068966,0.345,0.9230769230769231,0.923,31.0,32.9,518.0,0.4666666666666667,0.467,0.3793103448275862,0.379,0.77,0.77,1281,Orlando Magic,944520.0, G,2006-2007,0.18840579699999999
513,513,513,Ben Gordon,CONN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,19.7,5.0,6.0,15.0,18.0,0.833,,,,,,,,3.0,19.7,2.7,5.0,8.0,16.0,0.5,10.0,25.0,0.4,1.44,0.537,33.0,18.1,2.7,6.0,90.0,202.0,0.446,112.0,255.0,0.439,1.3,0.54,4.0,23.3,15.0,3.8,11.0,2.8,6.5,1.36,30.0,33.7,150.0,5.0,104.0,3.5,5.9,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,30.0,19.7,0.43795620437956206,0.439,0.5094339622641509,0.5,0.8333333333333334,0.833,30.0,33.7,19.5,0.44137931034482764,0.444,0.41379310344827586,0.411,0.8113207547169812,0.805,3.0,30.0,59.0,0.43902439024390244,0.439,0.5,0.5,0.8333333333333334,0.833,30.0,33.7,586.0,0.4436781609195402,0.444,0.4114285714285714,0.411,0.8050314465408805,0.805,702,Chicago Bulls,3610200.0, SG,2005-2006,0.6075
514,514,514,Ben McLemore,KU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,11.0,3.0,3.3,9.0,10.0,0.9,34.0,16.4,3.3,3.8,111.0,128.0,0.867,,,,,,,,,,,,,34.0,16.4,2.0,5.0,69.0,158.0,0.4370000000000001,119.0,213.0,0.5589999999999999,1.5,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,32.2,556.0,0.5067385444743935,0.507,0.43670886075949367,0.4370000000000001,0.8671875,0.867,4267,Sacramento Kings,2895960.0, SG,2013-2014,0.503896104
515,515,515,Ben Uzoh,TLSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,14.0,5.0,6.0,5.0,6.0,0.833,33.0,15.3,3.4,4.0,112.0,132.0,0.848,,,,,,,,,,,,,,,,,,,,,,,,,1.0,31.0,5.0,5.0,2.0,2.0,6.5,2.5,34.0,34.4,158.0,4.6,78.0,2.3,5.4,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,35.7,17.3,0.46875,0.468,0.25,0.241,0.6666666666666667,0.6579999999999999,,,,,,,,,,6.0,35.7,104.0,0.4675324675324675,0.468,0.2413793103448276,0.241,0.6578947368421053,0.6579999999999999,,,,,,,,,,3522,Toronto Raptors,190548.0, PG,2011-2012,0.046558704000000006
516,516,516,Blake Ahearn,MOST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,10.7,3.3,3.3,10.0,10.0,1.0,28.0,16.8,3.8,4.1,107.0,115.0,0.93,,,,,,,,,,,,,32.0,15.4,2.8,6.0,91.0,193.0,0.472,56.0,119.0,0.471,1.58,0.617,,,,,,,,,,,,,,,,,3.0,33.7,7.0,2.33,2.77,6.0,2.0,3.0,1.17,2.33,,,,,,,,,,,,,,,,,,,,,,,,,1.0,32.0,15.0,0.35714285714285715,0.35700000000000004,0.3333333333333333,0.333,0.6666666666666666,0.667,,,,,,,,,,3.0,33.7,32.0,0.25806451612903225,0.258,0.2608695652173913,0.261,1.0,1.0,,,,,,,,,,1769,Miami Heat,67844.0, G,2007-2008,0.019138756
517,517,517,Bobby Brown,CSF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,22.7,5.3,6.3,16.0,19.0,0.8420000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,34.6,138.0,5.1,96.0,3.6,5.9,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,41.3,22.7,0.3825136612021858,0.382,0.37931034482758624,0.385,0.8412698412698413,0.8420000000000001,27.0,34.6,20.2,0.4697986577181208,0.468,0.39473684210526316,0.388,0.7857142857142856,0.789,3.0,41.3,68.0,0.38181818181818183,0.382,0.38461538461538464,0.385,0.8421052631578947,0.8420000000000001,27.0,34.6,546.0,0.46766169154228854,0.468,0.3883495145631068,0.388,0.7894736842105263,0.789,2174,Sacramento Kings,442114.0, PG,2008-2009,0.024570025
